COUNTY,ZIP,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
01049,35968,0.07556800000,0.11955400000,0.05384620000,0.07780080000
01049,35967,0.24017100000,0.54508600000,0.54038500000,0.26257800000
01049,35963,0.02431710000,0.00303951000,0.01153850000,0.02287910000
01049,35961,0.05492090000,0.01570420000,0.04423080000,0.05246820000
01049,35957,0.02878480000,0.00709220000,0.00769231000,0.02719480000
01049,35951,0.02712540000,0.00557244000,0.00384615000,0.02550990000
01049,35954,0.00149987000,0.00050658600,0.00000000000,0.00141886000
01049,35956,0.00003191220,0.00000000000,0.00000000000,0.00002955960
01049,35771,0.00102119000,0.00000000000,0.00000000000,0.00094590600
01051,35010,0.00924777000,0.00301205000,0.03609340000,0.00919949000
01051,36093,0.12332200000,0.07401030000,0.02972400000,0.11917500000
01051,36092,0.25944500000,0.34681600000,0.34607200000,0.26581800000
01051,36080,0.03811890000,0.01204820000,0.16348200000,0.03807860000
01051,36078,0.11424400000,0.15791700000,0.09554140000,0.11666600000
01051,36066,0.01832640000,0.05077450000,0.13375800000,0.02171810000
01051,36024,0.08917900000,0.07530120000,0.04883230000,0.08783940000
01051,36025,0.04629530000,0.03485370000,0.03821660000,0.04550090000
01051,36026,0.01674750000,0.00645439000,0.01061570000,0.01604680000
01051,36054,0.17266300000,0.20094700000,0.06581740000,0.17306500000
01051,36051,0.00530055000,0.00215146000,0.00000000000,0.00504404000
01051,36022,0.09566370000,0.03098110000,0.02335460000,0.09084490000
01051,36020,0.01144690000,0.00473322000,0.00849257000,0.01100280000
01053,36420,0.00311224000,0.00295858000,0.00000000000,0.00303937000
01053,36503,0.00000000000,0.00295858000,0.00000000000,0.00023025600
01053,36562,0.00408163000,0.00059171600,0.00941176000,0.00391435000
01053,36543,0.00000000000,0.00059171600,0.00000000000,0.00004605110
01053,36502,0.38826500000,0.45325400000,0.45882400000,0.39470400000
01053,36432,0.08892860000,0.02426040000,0.01411760000,0.08243150000
01053,36441,0.08352040000,0.05384620000,0.09176470000,0.08137230000
01053,36483,0.01056120000,0.00710059000,0.00235294000,0.01013120000
01053,36426,0.42153100000,0.45443800000,0.42352900000,0.42413100000
01055,35121,0.00005856400,0.00000000000,0.00000000000,0.00005295110
01055,35952,0.03865220000,0.00856049000,0.00403633000,0.03568910000
01055,35956,0.07890520000,0.03784640000,0.01412710000,0.07455520000
01055,36272,0.00987780000,0.00315386000,0.00000000000,0.00917820000
01055,36271,0.00007808530,0.00000000000,0.00000000000,0.00007060150
01055,35990,0.00000000000,0.00022527600,0.00000000000,0.00001765040
01055,35972,0.00794518000,0.00202748000,0.00000000000,0.00734256000
01055,35961,0.00445086000,0.00090110400,0.00000000000,0.00409489000
01055,35957,0.00033186300,0.00022527600,0.00000000000,0.00031770700
01055,35954,0.12247700000,0.12390200000,0.10292600000,0.12224700000
01055,35907,0.07082340000,0.02613200000,0.05045410000,0.06696550000
01055,35903,0.17787800000,0.15746800000,0.10595400000,0.17502100000
01055,35904,0.14047600000,0.12142400000,0.12209900000,0.13866100000
01055,35906,0.09682580000,0.13111100000,0.13622600000,0.10020100000
01055,35905,0.05415220000,0.03289030000,0.04641780000,0.05235100000
01055,35901,0.19706800000,0.35413400000,0.41776000000,0.21323400000
01057,35542,0.07780420000,0.00738552000,0.00543478000,0.07150240000
01057,35563,0.00510378000,0.00000000000,0.00000000000,0.00464972000
01057,35594,0.12078900000,0.03545050000,0.01086960000,0.11273000000
01057,35574,0.01565160000,0.00147710000,0.00000000000,0.01436250000
01057,35559,0.00000000000,0.00147710000,0.00000000000,0.00010332700
01057,35546,0.15334000000,0.09305760000,0.04347830000,0.14703500000
01057,35549,0.01882730000,0.00147710000,0.00000000000,0.01725560000
01057,35555,0.57219000000,0.84933500000,0.92934800000,0.59836700000
01057,35554,0.03629350000,0.00886263000,0.01086960000,0.03389130000
01057,35545,0.00000000000,0.00147710000,0.00000000000,0.00010332700
01059,35564,0.00633308000,0.00000000000,0.00000000000,0.00583371000
01059,35654,0.23126200000,0.12448100000,0.20300800000,0.22418100000
01059,35581,0.16438200000,0.07053940000,0.24436100000,0.15994600000
01059,35582,0.12868000000,0.09128630000,0.08270680000,0.12558500000
01059,35585,0.04975990000,0.02800830000,0.00000000000,0.04756720000
01059,35653,0.32765000000,0.64937800000,0.42857100000,0.34925300000
01059,35593,0.05317000000,0.01659750000,0.01879700000,0.05032370000
01059,35571,0.02755930000,0.01556020000,0.00751880000,0.02647610000
01059,35565,0.01120470000,0.00414938000,0.01503760000,0.01083400000
01061,36301,0.00625143000,0.00000000000,0.00000000000,0.00576815000
01061,36314,0.02462450000,0.01313130000,0.06422020000,0.02412770000
01061,36316,0.03316310000,0.00404040000,0.00000000000,0.03088070000
01061,36322,0.00060989600,0.00000000000,0.00000000000,0.00056274600
01061,36344,0.21735200000,0.22222200000,0.23853200000,0.21785300000
