DISCLAIMER,AnimalModuleReporter.report_daily_animal_population.sim_day (simulation day),AnimalModuleReporter.report_daily_animal_population.num_animals (animals),AnimalModuleReporter.report_daily_animal_population.AnimalType.CALF_deaths (animals),AnimalModuleReporter.report_daily_animal_population.AnimalType.HEIFER_I_deaths (animals),AnimalModuleReporter.report_daily_animal_population.AnimalType.HEIFER_II_deaths (animals),AnimalModuleReporter.report_daily_animal_population.AnimalType.HEIFER_III_deaths (animals),AnimalModuleReporter.report_daily_animal_population.AnimalType.LAC_COW_deaths (animals),AnimalModuleReporter.report_daily_animal_population.AnimalType.DRY_COW_deaths (animals),AnimalModuleReporter.report_daily_animal_population.num_calves (animals),AnimalModuleReporter.report_daily_animal_population.num_heiferIs (animals),AnimalModuleReporter.report_daily_animal_population.num_heiferIIs (animals),AnimalModuleReporter.report_daily_animal_population.num_heiferIIIs (animals),AnimalModuleReporter.report_daily_animal_population.num_lactating_cows (animals),AnimalModuleReporter.report_daily_animal_population.num_dry_cows (animals),AnimalModuleReporter.report_daily_animal_population.num_cows_total (animals)
,1275,201,0,0,0,0,0,0,6,45,48,1,86,15,101
,1276,201,0,0,0,0,0,0,6,45,48,1,86,15,101
,1277,200,0,0,0,0,1,0,5,46,48,1,85,15,100
,1278,199,0,0,0,0,0,0,5,45,49,1,84,15,99
,1279,200,0,0,0,0,0,0,5,45,49,2,84,15,99
,1280,199,0,0,0,0,0,0,5,45,48,1,85,15,100
,1281,199,0,0,0,0,0,0,5,45,48,1,85,15,100
,1282,200,0,0,0,0,0,0,6,45,48,1,84,16,100
,1283,200,0,0,0,0,0,0,6,45,48,1,84,16,100
,1284,199,0,0,0,0,0,0,6,44,49,1,82,17,99
,1285,202,0,0,0,0,0,0,8,44,49,1,83,17,100
,1286,202,0,0,0,0,0,0,8,44,49,0,84,17,101
,1287,202,0,0,0,0,0,0,8,44,49,0,84,17,101
,1288,202,0,0,0,0,0,0,8,44,49,0,83,18,101
,1289,202,0,0,0,0,0,0,8,44,49,0,83,18,101
,1290,202,0,0,0,0,0,0,8,44,49,0,83,18,101
,1291,202,0,0,0,0,0,0,8,44,49,0,84,17,101
,1292,202,0,0,0,0,0,0,8,44,49,0,84,17,101
,1293,202,0,0,0,0,0,0,8,44,49,0,85,16,101
,1294,202,0,0,0,0,0,0,8,44,49,0,85,16,101
,1295,202,0,0,0,0,0,0,8,44,49,0,85,16,101
,1296,202,0,0,0,0,0,0,8,44,49,0,85,16,101
,1297,203,0,0,0,0,0,0,9,44,49,0,86,15,101
,1298,204,0,0,0,0,0,0,10,44,48,1,87,14,101
,1299,204,0,0,0,0,0,0,10,44,48,1,88,13,101
,1300,204,0,0,0,0,0,0,10,44,47,2,89,12,101
,1301,204,0,0,0,0,0,0,10,44,47,2,89,12,101
,1302,204,0,0,0,0,0,0,11,44,47,2,90,10,100
,1303,204,0,0,0,0,0,0,10,45,47,2,89,11,100
,1304,204,0,0,0,0,0,0,9,46,47,2,89,11,100
,1305,204,0,0,0,0,0,0,8,47,47,2,89,11,100
,1306,204,0,0,0,0,0,0,8,47,47,2,89,11,100
,1307,204,0,0,0,0,0,0,8,47,46,3,89,11,100
,1308,204,0,0,0,0,0,0,8,47,45,4,89,11,100
,1309,203,0,0,0,0,0,0,8,47,45,3,89,11,100
,1310,203,0,0,0,0,0,0,8,47,45,3,89,11,100
,1311,203,0,0,0,0,0,0,8,47,45,3,89,11,100
,1312,203,0,0,0,0,0,0,8,47,45,3,88,12,100
,1313,203,0,0,0,0,0,0,8,47,45,3,88,12,100
,1314,203,0,0,0,0,0,0,8,47,45,3,87,13,100
,1315,203,0,0,0,0,0,0,7,48,45,3,87,13,100
,1316,203,0,0,0,0,0,0,7,48,45,3,87,13,100
,1317,203,0,0,0,0,0,0,7,48,44,4,87,13,100
,1318,201,0,0,0,0,0,0,7,48,43,2,88,13,101
,1319,201,0,0,0,0,0,0,7,48,43,2,88,13,101
,1320,201,0,0,0,0,0,0,7,48,42,2,90,12,102
,1321,200,0,0,0,0,0,0,6,49,42,1,90,12,102
,1322,199,0,0,0,0,0,0,6,49,42,1,89,12,101
,1323,199,0,0,0,0,0,0,6,49,42,1,89,12,101
,1324,199,0,0,0,0,0,0,6,49,42,1,89,12,101
,1325,199,0,0,0,0,0,0,7,48,43,1,89,11,100
,1326,199,0,0,0,0,0,0,7,45,46,1,89,11,100
,1327,199,0,0,0,0,0,0,8,45,46,0,89,11,100
,1328,200,0,0,0,0,0,0,8,45,46,1,88,12,100
,1329,201,0,0,0,0,0,0,9,44,47,0,90,11,101
,1330,201,0,0,0,0,0,0,9,44,47,0,91,10,101
,1331,201,0,0,0,0,0,0,9,44,47,0,90,11,101
,1332,200,0,0,0,0,0,0,9,44,45,1,90,11,101
,1333,200,0,0,0,0,0,0,9,44,45,1,90,11,101
,1334,200,0,0,0,0,0,0,9,44,45,1,91,10,101
,1335,199,0,0,0,0,0,0,9,44,45,1,90,10,100
,1336,200,0,0,0,0,0,0,10,44,45,1,91,9,100
,1337,200,0,0,0,0,0,0,10,44,45,1,92,8,100
,1338,200,0,0,0,0,0,0,10,44,45,1,92,8,100
,1339,200,0,0,0,0,0,0,10,44,44,2,92,8,100
,1340,200,0,0,0,0,0,0,10,44,44,2,92,8,100
,1341,200,0,0,0,0,0,0,10,44,44,2,93,7,100
,1342,199,0,0,0,0,0,0,9,45,44,2,93,6,99
,1343,200,0,0,0,0,0,0,10,45,44,2,94,5,99
,1344,200,0,0,0,0,0,0,10,45,43,3,94,5,99
,1345,200,0,0,0,0,0,0,8,47,42,4,94,5,99
,1346,200,0,0,0,0,0,0,8,47,42,4,94,5,99
,1347,200,0,0,0,0,0,0,8,47,42,4,94,5,99
,1348,199,0,0,0,0,0,0,8,47,42,4,92,6,98
,1349,199,0,0,0,0,0,0,8,46,43,4,91,7,98
,1350,198,0,0,0,0,0,0,8,45,43,4,91,7,98
,1351,199,0,0,0,0,0,0,9,45,43,4,91,7,98
,1352,199,0,0,0,0,0,0,9,45,43,3,92,7,99
,1353,199,0,0,0,0,0,0,9,45,42,4,92,7,99
,1354,199,0,0,0,0,0,0,9,45,42,4,92,7,99
,1355,198,0,0,0,0,0,0,9,45,41,4,93,6,99
,1356,198,0,0,0,0,0,0,9,45,40,5,93,6,99
,1357,197,0,0,0,0,0,0,8,46,40,4,93,6,99
,1358,197,0,0,0,0,0,0,7,47,39,5,93,6,99
,1359,196,0,0,0,0,0,0,7,47,39,3,94,6,100
,1360,196,0,0,0,0,0,0,7,47,38,4,94,6,100
,1361,195,0,0,0,0,0,0,7,47,38,3,94,6,100
,1362,193,0,0,0,0,0,0,6,48,38,3,92,6,98
,1363,193,0,0,0,0,0,0,6,48,37,4,92,6,98
,1364,191,0,0,0,0,0,0,6,48,36,3,92,6,98
,1365,191,0,0,0,0,0,0,6,48,36,2,93,6,99
,1366,190,0,0,0,0,0,0,6,48,36,2,91,7,98
,1367,190,0,0,0,0,0,0,6,48,35,3,91,7,98
,1368,191,0,0,0,0,0,0,7,48,35,2,91,8,99
,1369,190,0,0,0,0,0,0,7,48,35,2,90,8,98
,1370,191,0,0,0,0,0,0,7,48,35,3,90,8,98
,1371,192,0,0,0,0,0,0,8,47,36,2,91,8,99
,1372,192,0,0,0,0,0,0,8,47,36,2,91,8,99
,1373,193,0,0,0,0,0,0,9,47,36,1,92,8,100
,1374,194,0,0,0,0,0,0,10,47,35,2,92,8,100
,1375,193,0,0,0,0,0,0,10,47,35,2,90,9,99
,1376,192,0,0,0,0,0,0,10,47,35,2,89,9,98
,1377,193,0,0,0,0,0,0,10,47,35,3,90,8,98
,1378,194,0,0,0,0,0,0,11,47,35,2,91,8,99
,1379,194,0,0,0,0,0,0,11,47,35,2,91,8,99
,1380,194,0,0,0,0,0,0,11,47,35,2,91,8,99
,1381,194,0,0,0,0,0,0,11,47,35,2,91,8,99
,1382,194,0,0,0,0,0,0,11,47,35,2,91,8,99
,1383,194,0,0,0,0,0,0,11,47,35,1,91,9,100
,1384,194,0,0,0,0,0,0,11,47,35,1,90,10,100
,1385,194,0,0,0,0,0,0,10,48,35,1,88,12,100
,1386,194,0,0,0,0,0,0,10,48,35,1,88,12,100
,1387,194,0,0,0,0,0,0,9,49,35,1,88,12,100
,1388,194,0,0,0,0,0,0,9,49,35,1,88,12,100
,1389,194,0,0,0,0,0,0,8,49,36,1,87,13,100
,1390,194,0,0,0,0,0,0,8,48,37,1,87,13,100
,1391,194,0,0,0,0,0,0,8,48,37,1,87,13,100
,1392,194,0,0,0,0,0,0,8,48,36,2,86,14,100
,1393,194,0,0,0,0,0,0,8,48,36,2,86,14,100
,1394,195,0,0,0,0,0,0,9,46,38,1,87,14,101
,1395,195,0,0,0,0,0,0,9,46,38,1,86,15,101
,1396,195,0,0,0,0,0,0,8,47,38,1,86,15,101
,1397,195,0,0,0,0,0,0,8,47,38,1,85,16,101
,1398,195,0,0,0,0,0,0,8,47,38,1,85,16,101
,1399,194,0,0,0,0,0,0,8,46,38,1,85,16,101
,1400,195,0,0,0,0,0,0,9,46,38,1,84,17,101
,1401,195,0,0,0,0,0,0,9,46,36,3,84,17,101
,1402,194,0,0,0,0,0,0,9,46,36,2,84,17,101
,1403,194,0,0,0,0,0,0,8,47,35,3,85,16,101
,1404,193,0,0,0,0,0,0,8,46,36,2,84,17,101
,1405,193,0,0,0,0,0,0,8,46,35,3,83,18,101
,1406,192,0,0,0,0,0,0,8,45,36,2,83,18,101
,1407,192,0,0,0,0,0,0,8,45,34,4,83,18,101
,1408,190,0,0,0,0,0,0,8,45,34,2,82,19,101
,1409,190,0,0,0,0,0,0,8,45,34,2,82,19,101
,1410,190,0,0,0,0,0,0,8,45,34,2,82,19,101
,1411,190,0,0,0,0,0,0,7,46,34,2,81,20,101
,1412,190,0,0,0,0,0,0,7,46,34,1,82,20,102
,1413,191,0,0,0,0,0,0,8,46,34,1,82,20,102
,1414,191,0,0,0,0,0,0,8,46,34,1,82,20,102
,1415,190,0,0,0,0,0,0,8,45,34,1,82,20,102
,1416,190,0,0,0,0,0,0,8,45,34,1,83,19,102
,1417,190,0,0,0,0,0,0,8,45,34,1,83,19,102
,1418,188,0,0,0,0,0,0,8,45,34,1,81,19,100
,1419,188,0,0,0,0,0,0,8,45,34,1,82,18,100
,1420,187,0,0,0,0,0,0,8,45,34,1,81,18,99
,1421,188,0,0,0,0,0,0,8,44,35,1,82,18,100
,1422,189,0,0,0,0,0,0,9,44,35,0,83,18,101
,1423,189,0,0,0,0,0,0,9,44,34,1,84,17,101
,1424,189,0,0,0,0,0,0,9,44,34,1,84,17,101
,1425,189,0,0,0,0,0,0,9,44,34,1,84,17,101
,1426,189,0,0,0,0,0,0,9,44,34,1,84,17,101
,1427,189,0,0,0,0,0,0,9,44,33,2,84,17,101
,1428,189,0,0,0,0,0,0,8,45,33,2,84,17,101
,1429,189,0,0,0,0,0,0,8,45,33,2,84,17,101
,1430,189,0,0,0,0,0,0,8,45,33,2,85,16,101
,1431,189,0,0,0,0,0,0,7,46,32,3,85,16,101
,1432,188,0,0,0,0,0,0,7,46,32,2,85,16,101
,1433,189,0,0,0,0,0,0,7,47,32,2,86,15,101
,1434,189,0,0,0,0,0,0,6,48,32,2,86,15,101
,1435,189,0,0,0,0,0,0,6,47,33,2,87,14,101
,1436,189,0,0,0,0,0,0,6,47,32,3,87,14,101
,1437,188,0,0,0,0,0,0,6,47,32,2,87,14,101
,1438,188,0,0,0,0,0,0,5,48,32,2,86,15,101
,1439,188,0,0,0,0,0,0,5,48,32,2,86,15,101
,1440,188,0,0,0,0,0,0,5,48,32,2,86,15,101
,1441,189,0,0,0,0,0,0,6,47,33,2,87,14,101
,1442,189,0,0,0,0,0,0,6,47,33,2,87,14,101
,1443,191,0,0,0,0,0,0,8,47,33,1,91,11,102
,1444,191,0,0,0,0,0,0,8,47,32,2,91,11,102
,1445,190,0,0,0,0,0,0,8,47,32,1,91,11,102
,1446,190,0,0,0,0,0,0,8,47,32,1,91,11,102
,1447,190,0,0,0,0,0,0,9,47,31,0,92,11,103
,1448,190,0,0,0,0,0,0,9,47,31,0,92,11,103
,1449,190,0,0,0,0,0,0,9,47,31,0,93,10,103
,1450,190,0,0,0,0,0,0,9,47,31,0,93,10,103
,1451,190,0,0,0,0,0,0,9,47,31,0,94,9,103
,1452,190,0,0,0,0,0,0,9,47,31,0,94,9,103
,1453,190,0,0,0,0,0,0,9,46,32,0,94,9,103
,1454,190,0,0,0,0,0,0,8,47,32,0,94,9,103
,1455,192,0,0,0,0,0,0,10,46,33,0,96,7,103
,1456,191,0,0,0,0,0,0,10,46,33,0,95,7,102
,1457,191,0,0,0,0,0,0,10,46,33,0,95,7,102
,1458,188,0,0,0,0,0,0,10,46,33,0,92,7,99
,1459,190,0,0,0,0,0,0,10,46,32,3,90,9,99
,1460,191,0,0,0,0,0,0,10,47,32,1,92,9,101
,1461,191,0,0,0,0,0,0,10,46,32,2,92,9,101
,1462,191,0,0,0,0,0,0,10,46,32,2,93,8,101
,1463,192,0,0,0,0,0,0,11,46,32,2,94,7,101
,1464,192,0,0,0,0,0,0,11,46,32,2,94,7,101
,1465,192,0,0,0,0,0,0,11,46,32,2,94,7,101
,1466,192,0,0,0,0,0,0,11,46,32,2,94,7,101
,1467,193,0,0,0,0,0,0,12,46,32,2,94,7,101
,1468,193,0,0,0,0,0,0,12,46,32,2,93,8,101
,1469,193,0,0,0,0,0,0,12,46,32,2,93,8,101
,1470,193,0,0,0,0,0,0,12,45,33,2,93,8,101
,1471,193,0,0,0,0,0,0,12,45,33,2,93,8,101
,1472,192,0,0,0,0,0,0,12,43,35,2,91,9,100
,1473,193,0,0,0,0,0,0,12,44,35,2,92,8,100
,1474,193,0,0,0,0,0,0,12,44,35,2,92,8,100
,1475,193,0,0,0,0,0,0,12,44,35,2,94,6,100
,1476,193,0,0,0,0,0,0,12,43,36,2,94,6,100
,1477,193,0,0,0,0,0,0,12,43,36,2,94,6,100
,1478,193,0,0,0,0,0,0,12,43,36,2,93,7,100
,1479,194,0,0,0,0,0,0,13,43,36,1,94,7,101
,1480,194,0,0,0,0,0,0,13,43,36,1,94,7,101
,1481,194,0,0,0,0,0,0,13,43,36,0,93,9,102
,1482,193,0,0,0,0,0,0,12,44,36,0,92,9,101
,1483,193,0,0,0,0,0,0,12,44,36,0,92,9,101
,1484,193,0,0,0,0,0,0,12,44,36,0,90,11,101
,1485,191,0,0,0,0,0,0,12,44,36,0,88,11,99
,1486,193,0,0,0,0,0,0,12,44,36,2,87,12,99
,1487,195,0,0,0,0,0,0,14,43,37,0,89,12,101
,1488,195,0,0,0,0,0,0,14,43,37,0,89,12,101
,1489,194,0,0,0,0,1,0,14,43,37,0,88,12,100
,1490,195,0,0,0,0,0,0,14,43,37,1,88,12,100
,1491,195,0,0,0,0,0,0,14,42,37,1,89,12,101
,1492,196,0,0,0,0,0,0,15,41,38,1,90,11,101
,1493,196,0,0,0,0,0,0,14,42,38,1,90,11,101
,1494,196,0,0,0,0,0,0,14,42,38,1,90,11,101
,1495,196,0,0,0,0,0,0,14,42,38,1,90,11,101
,1496,196,0,0,0,0,0,0,14,42,38,1,90,11,101
,1497,196,0,0,0,0,0,0,14,42,38,1,90,11,101
,1498,196,0,0,0,0,0,0,14,42,37,2,90,11,101
,1499,196,0,0,0,0,0,0,14,42,37,2,90,11,101
,1500,196,0,0,0,0,0,0,14,42,37,2,90,11,101
,1501,196,0,0,0,0,0,0,13,43,36,3,89,12,101
,1502,195,0,0,0,0,0,0,13,43,35,3,89,12,101
,1503,194,0,0,0,0,0,0,11,45,35,2,87,14,101
,1504,194,0,0,0,0,0,0,11,45,35,2,87,14,101
,1505,194,0,0,0,0,0,0,11,45,35,2,87,14,101
,1506,193,0,0,0,0,0,0,11,45,35,2,86,14,100
,1507,193,0,0,0,0,0,0,10,46,35,2,86,14,100
,1508,193,0,0,0,0,0,0,10,46,34,3,86,14,100
,1509,193,0,0,0,0,0,0,10,45,35,3,86,14,100
,1510,193,0,0,0,0,0,0,10,45,34,4,86,14,100
,1511,193,0,0,0,0,0,0,11,44,35,2,86,15,101
,1512,193,0,0,0,0,0,0,11,44,35,2,86,15,101
,1513,193,0,0,0,0,0,0,11,44,35,2,87,14,101
,1514,193,0,0,0,0,0,0,11,44,34,3,87,14,101
,1515,192,0,0,0,0,0,0,9,46,34,2,87,14,101
,1516,192,0,0,0,0,0,0,9,46,34,2,87,14,101
,1517,192,0,0,0,0,0,0,9,46,34,2,87,14,101
,1518,191,0,0,0,0,0,0,9,46,34,1,87,14,101
,1519,191,0,0,0,0,0,0,9,46,34,1,87,14,101
,1520,189,0,0,0,0,0,0,8,47,33,1,86,14,100
,1521,190,0,0,0,0,0,0,9,47,33,1,87,13,100
,1522,190,0,0,0,0,0,0,9,46,34,1,87,13,100
,1523,190,0,0,0,0,0,0,8,47,34,1,87,13,100
,1524,190,0,0,0,0,0,0,8,47,34,1,87,13,100
,1525,190,0,0,0,0,0,0,8,46,35,1,87,13,100
,1526,190,0,0,0,0,0,0,8,46,35,1,87,13,100
,1527,190,0,0,0,0,0,0,7,47,35,1,86,14,100
,1528,191,0,0,0,0,0,0,8,46,36,0,88,13,101
,1529,190,0,0,0,0,0,0,8,46,36,0,87,13,100
,1530,191,0,0,0,0,0,0,8,45,37,1,87,13,100
,1531,191,0,0,0,0,0,0,8,45,37,0,89,12,101
,1532,191,0,0,0,0,0,0,8,45,37,0,89,12,101
,1533,191,0,0,0,0,0,0,7,45,38,0,89,12,101
,1534,191,0,0,0,0,0,0,7,45,38,0,89,12,101
,1535,191,0,0,0,0,0,0,7,45,38,0,89,12,101
,1536,191,0,0,0,0,0,0,8,45,38,0,88,12,100
,1537,192,0,0,0,0,0,0,8,45,37,2,88,12,100
,1538,193,0,0,0,0,0,0,9,45,37,1,88,13,101
,1539,193,0,0,0,0,0,0,8,46,37,1,88,13,101
,1540,193,0,0,0,0,0,0,8,46,37,1,88,13,101
,1541,193,0,0,0,0,0,0,8,46,37,1,88,13,101
,1542,193,0,0,0,0,0,0,8,46,37,1,88,13,101
,1543,193,0,0,0,0,0,0,8,46,37,1,88,13,101
,1544,192,0,0,0,0,0,0,8,46,37,1,87,13,100
,1545,193,0,0,0,0,0,0,9,46,37,1,88,12,100
,1546,192,0,0,0,0,0,0,9,46,37,1,87,12,99
,1547,193,0,0,0,0,0,0,7,46,39,2,86,13,99
,1548,193,0,0,0,0,0,0,7,46,39,1,88,12,100
,1549,194,0,0,0,0,0,0,8,46,39,1,89,11,100
,1550,194,0,0,0,0,0,0,8,46,39,1,90,10,100
,1551,194,0,0,0,0,0,0,8,46,39,1,91,9,100
,1552,195,0,0,0,0,0,0,8,46,39,2,90,10,100
,1553,195,0,0,0,0,0,0,8,46,39,2,91,9,100
,1554,193,0,0,0,0,0,0,8,46,39,2,88,10,98
,1555,194,0,0,0,0,0,0,8,45,40,3,87,11,98
,1556,194,0,0,0,0,0,0,8,45,40,2,88,11,99
,1557,194,0,0,0,0,0,0,8,45,40,1,89,11,100
,1558,194,0,0,0,0,0,0,8,45,40,1,89,11,100
,1559,194,0,0,0,0,0,0,8,44,41,1,89,11,100
,1560,194,0,0,0,0,0,0,8,44,41,1,89,11,100
,1561,194,0,0,0,0,0,0,8,44,41,1,89,11,100
,1562,194,0,0,0,0,0,0,8,44,41,1,89,11,100
,1563,194,0,0,0,0,0,0,9,44,41,1,89,10,99
,1564,195,0,0,0,0,0,0,9,44,41,2,88,11,99
,1565,195,0,0,0,0,0,0,9,43,42,1,89,11,100
,1566,195,0,0,0,0,0,0,9,43,42,1,90,10,100
,1567,194,0,0,0,0,0,0,9,43,42,1,89,10,99
,1568,195,0,0,0,0,0,0,9,43,42,2,89,10,99
,1569,195,0,0,0,0,0,0,9,43,42,1,90,10,100
,1570,195,0,0,0,0,0,0,9,43,42,1,90,10,100
,1571,194,0,0,0,0,0,0,8,44,42,1,89,10,99
,1572,195,0,0,0,0,0,0,8,44,42,1,90,10,100
,1573,196,0,0,0,0,0,0,9,44,42,0,90,11,101
,1574,196,0,0,0,0,0,0,9,44,42,0,90,11,101
,1575,196,0,0,0,0,0,0,9,44,42,0,90,11,101
,1576,196,0,0,0,0,0,0,9,44,42,0,90,11,101
,1577,196,0,0,0,0,0,0,9,44,41,1,90,11,101
,1578,196,0,0,0,0,0,0,9,44,41,1,90,11,101
,1579,196,0,0,0,0,0,0,9,44,41,1,90,11,101
,1580,196,0,0,0,0,0,0,9,44,41,1,89,12,101
,1581,196,0,0,0,0,0,0,8,45,41,1,89,12,101
,1582,196,0,0,0,0,0,0,8,45,41,1,89,12,101
,1583,196,0,0,0,0,0,0,8,45,41,1,90,11,101
,1584,196,0,0,0,0,0,0,8,45,41,1,90,11,101
,1585,196,0,0,0,0,0,0,8,45,41,1,90,11,101
,1586,195,0,0,0,0,0,0,8,45,41,1,88,12,100
,1587,195,0,0,0,0,0,0,8,45,41,1,88,12,100
,1588,195,0,0,0,0,0,0,7,45,42,1,88,12,100
,1589,196,0,0,0,0,0,0,8,45,42,1,89,11,100
,1590,196,0,0,0,0,0,0,8,45,42,1,89,11,100
,1591,196,0,0,0,0,0,0,8,45,42,1,88,12,100
,1592,196,0,0,0,0,0,0,8,45,42,1,88,12,100
,1593,196,0,0,0,0,0,0,8,45,41,2,88,12,100
,1594,197,0,0,0,0,0,0,9,45,41,2,89,11,100
,1595,197,0,0,0,0,0,0,9,45,41,2,87,13,100
,1596,197,0,0,0,0,0,0,8,46,41,2,86,14,100
,1597,196,0,0,0,0,0,0,8,45,41,1,87,14,101
,1598,196,0,0,0,0,0,0,7,46,41,1,87,14,101
,1599,196,0,0,0,0,0,0,7,46,41,1,87,14,101
,1600,197,0,0,0,0,0,0,8,46,41,1,88,13,101
,1601,195,0,0,0,0,0,0,8,46,41,1,86,13,99
,1602,195,0,0,0,0,0,0,8,46,41,2,85,13,98
,1603,198,0,0,0,0,0,0,10,46,41,2,87,12,99
,1604,198,0,0,0,0,0,0,10,46,41,1,88,12,100
,1605,198,0,0,0,0,0,0,9,47,41,1,88,12,100
,1606,198,0,0,0,0,0,0,9,47,41,1,87,13,100
,1607,198,0,0,0,0,0,0,9,47,41,1,88,12,100
,1608,198,0,0,0,0,0,0,9,47,41,1,88,12,100
,1609,198,0,0,0,0,0,0,8,48,41,1,88,12,100
,1610,198,0,0,0,0,0,0,8,48,41,1,88,12,100
,1611,198,0,0,0,0,0,0,8,48,40,2,88,12,100
,1612,197,0,0,0,0,0,0,7,49,39,2,88,12,100
,1613,197,0,0,0,0,0,0,8,49,39,1,87,13,100
,1614,197,0,0,0,0,0,0,8,49,38,2,87,13,100
,1615,197,0,0,0,0,0,0,8,49,38,2,89,11,100
,1616,197,0,0,0,0,0,0,8,49,38,2,90,10,100
,1617,197,0,0,0,0,0,0,8,49,38,2,90,10,100
,1618,197,0,0,0,0,0,0,8,49,38,2,90,10,100
,1619,197,0,0,0,0,0,0,8,49,38,2,90,10,100
,1620,197,0,0,0,0,0,0,8,49,38,2,90,10,100
,1621,197,0,0,0,0,0,0,8,49,37,3,90,10,100
,1622,197,0,0,0,0,0,0,8,49,37,3,89,11,100
,1623,197,0,0,0,0,0,0,7,49,38,3,88,12,100
,1624,197,0,0,0,0,0,0,7,48,39,3,88,12,100
,1625,197,0,0,0,0,0,0,7,47,40,3,88,12,100
,1626,197,0,0,0,0,0,0,7,47,40,3,88,12,100
,1627,197,0,0,0,0,0,0,7,47,40,3,88,12,100
,1628,196,0,0,0,0,0,0,7,47,40,3,87,12,99
,1629,196,0,0,0,0,0,0,7,47,40,3,85,14,99
,1630,196,0,0,0,0,0,0,7,47,40,3,85,14,99
,1631,196,0,0,0,0,0,0,7,47,40,2,86,14,100
,1632,196,0,0,0,0,0,0,7,47,39,3,86,14,100
,1633,196,0,0,0,0,0,0,6,48,39,3,86,14,100
,1634,196,0,0,0,0,0,0,6,48,39,2,85,16,101
,1635,196,0,0,0,0,0,0,6,47,40,2,84,17,101
,1636,196,0,0,0,0,0,0,6,47,40,2,83,18,101
,1637,196,0,0,0,0,0,0,6,47,40,2,83,18,101
,1638,196,0,0,0,0,0,0,6,47,40,2,84,17,101
,1639,196,0,0,0,0,0,0,6,47,40,2,84,17,101
,1640,196,0,0,0,0,0,0,6,47,40,2,84,17,101
,1641,196,0,0,0,0,0,0,6,46,41,1,85,17,102
,1642,196,0,0,0,0,0,0,6,46,41,1,85,17,102
,1643,197,0,0,0,0,0,0,7,46,41,1,86,16,102
,1644,197,0,0,0,0,0,0,7,46,40,2,86,16,102
,1645,195,0,0,0,0,0,0,7,46,39,2,86,15,101
,1646,195,0,0,0,0,0,0,7,46,39,2,86,15,101
,1647,195,0,0,0,0,0,0,7,46,39,2,86,15,101
,1648,195,0,0,0,0,0,0,7,46,39,2,87,14,101
,1649,195,0,0,0,0,0,0,6,47,39,2,87,14,101
,1650,194,0,0,0,0,1,0,6,47,39,2,86,14,100
,1651,193,0,0,0,0,0,0,6,47,38,2,86,14,100
,1652,194,0,0,0,0,0,0,7,47,37,2,88,13,101
,1653,194,0,0,0,0,0,0,7,47,37,2,88,13,101
,1654,194,0,0,0,0,0,0,6,48,37,2,88,13,101
,1655,194,0,0,0,0,0,0,6,48,37,2,88,13,101
,1656,194,0,0,0,0,0,0,6,48,37,2,88,13,101
,1657,195,0,0,0,0,0,0,7,48,37,2,88,13,101
,1658,195,0,0,0,0,0,0,7,48,37,2,88,13,101
,1659,195,0,0,0,0,0,0,7,48,36,3,88,13,101
,1660,194,0,0,0,0,0,0,6,49,36,2,88,13,101
,1661,194,0,0,0,0,0,0,6,49,36,2,87,14,101
,1662,194,0,0,0,0,0,0,6,48,37,2,87,14,101
,1663,193,0,0,0,0,0,0,4,50,37,2,86,14,100
,1664,193,0,0,0,0,0,0,4,50,37,2,86,14,100
,1665,194,0,0,0,0,0,0,5,48,39,1,86,15,101
,1666,194,0,0,0,0,0,0,5,48,39,1,85,16,101
,1667,194,0,0,0,0,0,0,5,48,39,1,85,16,101
,1668,194,0,0,0,0,0,0,5,48,39,1,85,16,101
,1669,194,0,0,0,0,0,0,5,48,39,1,85,16,101
,1670,194,0,0,0,0,0,0,5,48,39,1,85,16,101
,1671,194,0,0,0,0,0,0,5,48,39,1,84,17,101
,1672,196,0,0,0,0,0,0,7,48,39,0,86,16,102
,1673,196,0,0,0,0,0,0,6,49,39,0,86,16,102
,1674,196,0,0,0,0,0,0,6,49,39,0,86,16,102
,1675,196,0,0,0,0,0,0,6,49,39,0,86,16,102
,1676,196,0,0,0,0,0,0,6,49,39,0,86,16,102
,1677,196,0,0,0,0,0,0,6,48,40,0,86,16,102
,1678,197,0,0,0,0,0,0,7,47,41,0,88,14,102
,1679,197,0,0,0,0,0,0,7,47,41,0,87,15,102
,1680,197,0,0,0,0,0,0,7,47,40,1,87,15,102
,1681,197,0,0,0,0,0,0,7,47,38,3,87,15,102
,1682,195,0,0,0,0,0,0,7,46,39,1,87,15,102
,1683,195,0,0,0,0,0,0,7,46,39,1,87,15,102
,1684,195,0,0,0,0,0,0,7,46,39,1,87,15,102
,1685,195,0,0,0,0,0,0,7,46,39,1,88,14,102
,1686,195,0,0,0,0,0,0,7,46,39,1,88,14,102
,1687,195,0,0,0,0,0,0,7,46,39,1,88,14,102
,1688,196,0,0,0,0,0,0,8,46,39,1,89,13,102
,1689,196,0,0,0,0,0,0,8,46,39,1,88,14,102
,1690,196,0,0,0,0,0,0,8,46,39,1,88,14,102
,1691,196,0,0,0,0,0,0,8,46,39,1,88,14,102
,1692,196,0,0,0,0,0,0,8,46,39,1,88,14,102
,1693,196,0,0,0,0,0,0,8,46,39,1,88,14,102
,1694,196,0,0,0,0,0,0,8,46,39,1,88,14,102
