DISCLAIMER,AnimalModuleReporter.report_daily_animal_population.sim_day (simulation day),AnimalModuleReporter.report_daily_animal_population.num_animals (animals),AnimalModuleReporter.report_daily_animal_population.AnimalType.CALF_deaths (animals),AnimalModuleReporter.report_daily_animal_population.AnimalType.HEIFER_I_deaths (animals),AnimalModuleReporter.report_daily_animal_population.AnimalType.HEIFER_II_deaths (animals),AnimalModuleReporter.report_daily_animal_population.AnimalType.HEIFER_III_deaths (animals),AnimalModuleReporter.report_daily_animal_population.AnimalType.LAC_COW_deaths (animals),AnimalModuleReporter.report_daily_animal_population.AnimalType.DRY_COW_deaths (animals),AnimalModuleReporter.report_daily_animal_population.num_calves (animals),AnimalModuleReporter.report_daily_animal_population.num_heiferIs (animals),AnimalModuleReporter.report_daily_animal_population.num_heiferIIs (animals),AnimalModuleReporter.report_daily_animal_population.num_heiferIIIs (animals),AnimalModuleReporter.report_daily_animal_population.num_lactating_cows (animals),AnimalModuleReporter.report_daily_animal_population.num_dry_cows (animals),AnimalModuleReporter.report_daily_animal_population.num_cows_total (animals)
,2118,188,0,0,0,0,0,0,5,45,36,0,86,16,102
,2119,188,0,0,0,0,0,0,5,45,35,1,86,16,102
,2120,188,0,0,0,0,0,0,5,45,35,1,87,15,102
,2121,188,0,0,0,0,0,0,5,45,35,1,87,15,102
,2122,187,0,0,0,0,0,0,5,45,35,1,86,15,101
,2123,187,0,0,0,0,0,0,5,45,35,1,86,15,101
,2124,186,0,0,0,0,0,0,5,45,35,1,85,15,100
,2125,186,0,0,0,0,0,0,6,44,36,1,85,14,99
,2126,186,0,0,0,0,0,0,6,44,35,2,85,14,99
,2127,187,0,0,0,0,0,0,7,43,36,1,85,15,100
,2128,187,0,0,0,0,0,0,7,43,36,1,85,15,100
,2129,187,0,0,0,0,0,0,7,43,36,1,85,15,100
,2130,186,0,0,0,0,0,0,7,43,35,1,84,16,100
,2131,187,0,0,0,0,0,0,8,43,35,1,85,15,100
,2132,187,0,0,0,0,0,0,8,44,34,1,86,14,100
,2133,186,0,0,0,0,0,0,8,44,34,1,85,14,99
,2134,187,0,0,0,0,0,0,8,44,34,2,83,16,99
,2135,187,0,0,0,0,0,0,8,44,33,2,83,17,100
,2136,188,0,0,0,0,0,0,9,44,32,3,84,16,100
,2137,188,0,0,0,0,0,0,9,44,31,4,84,16,100
,2138,188,0,0,0,0,0,0,10,44,31,3,86,14,100
,2139,190,0,0,0,0,0,0,12,44,31,2,88,13,101
,2140,190,0,0,0,0,0,0,12,44,31,2,89,12,101
,2141,191,0,0,0,0,0,0,13,44,31,2,90,11,101
,2142,191,0,0,0,0,0,0,13,44,31,2,90,11,101
,2143,190,0,0,0,0,0,0,13,44,31,2,89,11,100
,2144,189,0,0,0,0,0,0,13,44,31,2,88,11,99
,2145,189,0,0,0,0,0,0,13,44,31,2,88,11,99
,2146,189,0,0,0,0,0,0,13,44,31,2,88,11,99
,2147,189,0,0,0,0,0,0,13,44,31,2,87,12,99
,2148,188,0,0,0,0,0,0,13,44,31,2,86,12,98
,2149,189,0,0,0,0,0,0,13,43,32,3,86,12,98
,2150,191,0,0,0,0,0,0,14,44,32,2,88,11,99
,2151,191,0,0,0,0,0,0,14,43,33,2,88,11,99
,2152,191,0,0,0,0,0,0,13,44,32,3,88,11,99
,2153,191,0,0,0,0,0,0,13,44,32,3,88,11,99
,2154,192,0,0,0,0,0,0,14,44,32,3,86,13,99
,2155,192,0,0,0,0,0,0,14,44,31,3,87,13,100
,2156,191,0,0,0,0,0,0,14,44,31,2,87,13,100
,2157,191,0,0,0,0,0,0,14,44,31,2,87,13,100
,2158,191,0,0,0,0,0,0,14,43,32,2,86,14,100
,2159,191,0,0,0,0,0,0,14,43,32,2,86,14,100
,2160,191,0,0,0,0,0,0,14,43,32,2,86,14,100
,2161,191,0,0,0,0,0,0,14,43,31,3,86,14,100
,2162,191,0,0,0,0,0,0,14,43,31,3,86,14,100
,2163,190,0,0,0,0,0,0,14,43,31,3,85,14,99
,2164,190,0,0,0,0,0,0,14,43,31,3,85,14,99
,2165,190,0,0,0,0,0,0,14,43,31,3,85,14,99
,2166,190,0,0,0,0,0,0,14,42,32,3,85,14,99
,2167,190,0,0,0,0,0,0,14,42,32,3,85,14,99
,2168,189,0,0,0,0,1,0,13,43,32,3,84,14,98
,2169,188,0,0,0,0,0,0,13,43,32,3,83,14,97
,2170,189,0,0,0,0,0,0,12,44,32,4,82,15,97
,2171,189,0,0,0,0,0,0,12,43,33,3,83,15,98
,2172,190,0,0,0,0,0,0,13,43,33,2,83,16,99
,2173,189,0,0,0,0,0,0,13,43,33,2,82,16,98
,2174,190,0,0,0,0,0,0,13,43,33,3,83,15,98
,2175,190,0,0,0,0,0,0,13,42,33,2,85,15,100
,2176,190,0,0,0,0,0,0,13,42,33,2,85,15,100
,2177,190,0,0,0,0,0,0,13,41,34,2,85,15,100
,2178,189,0,0,0,0,0,0,13,41,33,2,85,15,100
,2179,189,0,0,0,0,0,0,13,40,34,2,85,15,100
,2180,189,0,0,0,0,0,0,13,40,34,2,84,16,100
,2181,190,0,0,0,0,0,0,14,40,34,1,85,16,101
,2182,189,0,0,0,0,0,0,14,40,34,1,84,16,100
,2183,189,0,0,0,0,0,0,14,40,34,1,84,16,100
,2184,189,0,0,0,0,0,0,14,40,34,1,84,16,100
,2185,189,0,0,0,0,0,0,13,41,34,1,84,16,100
,2186,190,0,0,0,0,0,0,14,41,34,1,84,16,100
,2187,190,0,0,0,0,0,0,13,42,34,1,82,18,100
,2188,190,0,0,0,0,0,0,13,42,34,1,83,17,100
,2189,190,0,0,0,0,0,0,13,42,34,1,84,16,100
,2190,190,0,0,0,0,0,0,13,42,34,1,84,16,100
,2191,190,0,0,0,0,0,0,12,43,33,2,84,16,100
,2192,191,0,0,0,0,0,0,12,44,33,2,85,15,100
,2193,191,0,0,0,0,0,0,12,44,33,2,85,15,100
,2194,191,0,0,0,0,0,0,13,44,33,2,85,14,99
,2195,191,0,0,0,0,0,0,13,44,33,1,86,14,100
,2196,191,0,0,0,0,0,0,12,45,33,1,86,14,100
,2197,191,0,0,0,0,0,0,12,45,33,1,86,14,100
,2198,191,0,0,0,0,0,0,11,46,33,1,86,14,100
,2199,191,0,0,0,0,0,0,9,48,33,1,86,14,100
,2200,191,0,0,0,0,0,0,9,48,33,1,86,14,100
,2201,190,0,0,0,0,0,0,8,49,33,1,85,14,99
,2202,191,0,0,0,0,0,0,8,49,33,2,85,14,99
,2203,191,0,0,0,0,0,0,8,49,33,1,85,15,100
,2204,191,0,0,0,0,0,0,8,48,34,1,86,14,100
,2205,191,0,0,0,0,0,0,8,48,34,1,87,13,100
,2206,191,0,0,0,0,0,0,8,48,34,1,88,12,100
,2207,191,0,0,0,0,0,0,8,48,34,1,88,12,100
,2208,191,0,0,0,0,0,0,8,48,34,1,87,13,100
,2209,192,0,0,0,0,0,0,9,48,34,1,87,13,100
,2210,192,0,0,0,0,0,0,7,50,34,1,87,13,100
,2211,193,0,0,0,0,0,0,8,50,34,0,88,13,101
,2212,193,0,0,0,0,0,0,8,50,34,0,89,12,101
,2213,194,0,0,0,0,0,0,9,50,34,0,90,11,101
,2214,193,0,0,0,0,0,0,8,50,34,1,89,11,100
,2215,193,0,0,0,0,0,0,8,50,33,2,89,11,100
,2216,193,0,0,0,0,0,0,8,49,33,3,89,11,100
,2217,193,0,0,0,0,0,0,8,49,33,3,89,11,100
,2218,193,0,0,0,0,0,0,8,48,34,3,89,11,100
,2219,193,0,0,0,0,0,0,8,48,33,4,89,11,100
,2220,192,0,0,0,0,0,0,8,48,33,3,89,11,100
,2221,192,0,0,0,0,0,0,8,47,34,3,89,11,100
,2222,192,0,0,0,0,0,0,8,47,34,3,88,12,100
,2223,192,0,0,0,0,0,0,8,47,34,3,88,12,100
,2224,192,0,0,0,0,0,0,8,47,34,3,89,11,100
,2225,192,0,0,0,0,0,0,8,46,35,3,89,11,100
,2226,192,0,0,0,0,0,0,8,46,35,3,89,11,100
,2227,192,0,0,0,0,0,0,8,46,35,3,90,10,100
,2228,192,0,0,0,0,0,0,8,46,35,3,90,10,100
,2229,192,0,0,0,0,0,0,8,45,36,3,90,10,100
,2230,192,0,0,0,0,0,0,8,45,35,4,90,10,100
,2231,191,0,0,0,0,0,0,8,43,37,3,90,10,100
,2232,191,0,0,0,0,0,0,7,44,37,3,90,10,100
,2233,191,0,0,0,0,0,0,7,44,36,4,90,10,100
,2234,190,0,0,0,0,0,0,7,44,36,2,91,10,101
,2235,191,0,0,0,0,0,0,8,44,36,1,92,10,102
,2236,192,0,0,0,0,0,0,9,43,37,0,93,10,103
,2237,192,0,0,0,0,0,0,9,43,37,0,93,10,103
,2238,192,0,0,0,0,0,0,9,43,37,0,93,10,103
,2239,193,0,0,0,0,0,0,10,43,37,0,94,9,103
,2240,193,0,0,0,0,0,0,10,43,37,0,93,10,103
,2241,193,0,0,0,0,0,0,9,44,37,0,93,10,103
,2242,193,0,0,0,0,0,0,9,44,37,0,93,10,103
,2243,193,0,0,0,0,0,0,9,44,36,1,93,10,103
,2244,192,0,0,0,0,0,0,9,44,36,0,93,10,103
,2245,192,0,0,0,0,0,0,9,44,35,1,94,9,103
,2246,191,0,0,0,0,0,0,8,45,35,0,94,9,103
,2247,191,0,0,0,0,0,0,8,45,35,0,95,8,103
,2248,191,0,0,0,0,0,0,8,45,35,0,95,8,103
,2249,191,0,0,0,0,0,0,8,45,35,0,95,8,103
,2250,191,0,0,0,0,0,0,8,45,35,0,95,8,103
,2251,191,0,0,0,0,0,0,8,45,34,1,95,8,103
,2252,190,0,0,0,0,0,0,7,46,34,0,95,8,103
,2253,190,0,0,0,0,0,0,7,46,34,0,93,10,103
,2254,190,0,0,0,0,0,0,6,47,34,0,93,10,103
,2255,190,0,0,0,0,0,0,6,47,34,0,92,11,103
,2256,190,0,0,0,0,0,0,6,46,35,0,92,11,103
,2257,190,0,0,0,0,0,0,6,44,37,0,92,11,103
,2258,190,0,0,0,0,0,0,6,44,37,0,91,12,103
,2259,190,0,0,0,0,0,0,6,42,39,0,91,12,103
,2260,190,0,0,0,0,0,0,6,42,39,0,91,12,103
,2261,190,0,0,0,0,0,0,6,42,39,0,91,12,103
,2262,190,0,0,0,0,0,0,6,42,39,0,90,13,103
,2263,190,0,0,0,0,0,0,6,42,38,1,89,14,103
,2264,189,0,0,0,0,0,0,6,42,38,0,89,14,103
,2265,190,0,0,0,0,0,0,7,42,38,0,90,13,103
,2266,190,0,0,0,0,0,0,7,42,38,0,90,13,103
,2267,190,0,0,0,0,0,0,7,42,38,0,89,14,103
,2268,190,0,0,0,0,0,0,7,42,38,0,89,14,103
,2269,190,0,0,0,0,0,0,6,43,38,0,89,14,103
,2270,190,0,0,0,0,0,0,6,43,38,0,89,14,103
,2271,190,0,0,0,0,0,0,5,44,38,0,90,13,103
,2272,190,0,0,0,0,0,0,5,44,38,0,90,13,103
,2273,190,0,0,0,0,0,0,4,45,38,0,90,13,103
,2274,190,0,0,0,0,0,0,4,45,38,0,89,14,103
,2275,190,0,0,0,0,0,0,4,45,38,0,89,14,103
,2276,189,0,0,0,0,0,1,4,45,38,0,89,13,102
,2277,189,0,0,0,0,0,0,4,45,38,0,89,13,102
,2278,189,0,0,0,0,0,0,4,45,38,0,88,14,102
,2279,189,0,0,0,0,0,0,4,44,39,0,88,14,102
,2280,189,0,0,0,0,0,0,4,44,38,1,88,14,102
,2281,189,0,0,0,0,0,0,4,44,38,1,88,14,102
,2282,189,0,0,0,0,0,0,4,44,38,1,88,14,102
,2283,189,0,0,0,0,0,0,4,44,38,1,88,14,102
,2284,189,0,0,0,0,0,0,4,44,38,1,87,15,102
,2285,190,0,0,0,0,0,0,5,44,38,1,88,14,102
,2286,190,0,0,0,0,0,0,5,44,38,1,88,14,102
,2287,190,0,0,0,0,1,0,6,44,38,1,87,14,101
,2288,190,0,0,0,0,0,0,6,44,38,1,86,15,101
,2289,190,0,0,0,0,0,0,6,44,38,1,86,15,101
,2290,190,0,0,0,0,0,0,6,44,38,1,86,15,101
,2291,190,0,0,0,0,0,0,6,43,39,1,86,15,101
,2292,190,0,0,0,0,0,0,6,43,39,1,86,15,101
,2293,190,0,0,0,0,0,0,6,43,39,1,85,16,101
,2294,190,0,0,0,0,0,0,6,43,39,1,83,18,101
,2295,190,0,0,0,0,0,0,5,44,39,1,83,18,101
,2296,190,0,0,0,0,0,0,4,45,38,2,83,18,101
,2297,189,0,0,0,0,0,0,4,43,40,2,82,18,100
,2298,188,0,0,0,0,0,0,4,43,39,2,82,18,100
,2299,187,0,0,0,0,0,0,3,44,39,2,81,18,99
,2300,188,0,0,0,0,0,0,4,44,39,1,82,18,100
,2301,189,0,0,0,0,0,0,5,44,39,1,83,17,100
,2302,189,0,0,0,0,0,0,5,44,39,1,82,18,100
,2303,189,0,0,0,0,0,0,5,44,39,1,82,18,100
,2304,189,0,0,0,0,0,0,5,44,39,1,83,17,100
,2305,189,0,0,0,0,0,0,5,44,39,1,83,17,100
,2306,189,0,0,0,0,0,0,5,44,39,1,82,18,100
,2307,189,0,0,0,0,0,0,5,44,39,1,83,17,100
,2308,189,0,0,0,0,0,0,5,44,39,1,83,17,100
,2309,190,0,0,0,0,0,0,6,43,38,3,84,16,100
,2310,190,0,0,0,0,0,0,6,43,38,3,85,15,100
,2311,190,0,0,0,0,0,0,6,43,38,3,85,15,100
,2312,190,0,0,0,0,0,0,6,43,38,3,85,15,100
,2313,190,0,0,0,0,0,0,6,43,38,3,85,15,100
,2314,189,0,0,0,0,0,0,6,43,38,3,84,15,99
,2315,189,0,0,0,0,0,0,6,43,38,3,84,15,99
,2316,189,0,0,0,0,0,0,6,43,38,2,85,15,100
,2317,189,0,0,0,0,0,0,6,43,38,2,86,14,100
,2318,188,0,0,0,0,0,0,6,43,38,2,85,14,99
,2319,188,0,0,0,0,0,0,6,43,38,2,85,14,99
,2320,188,0,0,0,0,0,0,6,43,38,2,85,14,99
,2321,188,0,0,0,0,0,0,6,43,38,2,85,14,99
,2322,188,0,0,0,0,0,0,6,43,37,3,85,14,99
,2323,188,0,0,0,0,0,0,6,43,37,3,86,13,99
,2324,187,0,0,0,0,0,0,6,43,37,3,85,13,98
,2325,187,0,0,0,0,0,0,5,44,37,3,85,13,98
,2326,187,0,0,0,0,0,0,5,44,37,3,86,12,98
,2327,188,0,0,0,0,0,0,6,43,38,3,88,10,98
,2328,188,0,0,0,0,0,0,6,43,38,3,88,10,98
,2329,188,0,0,0,0,0,0,6,43,38,1,90,10,100
,2330,188,0,0,0,0,0,0,6,43,38,1,90,10,100
,2331,188,0,0,0,0,0,0,6,43,38,1,90,10,100
,2332,187,0,0,0,0,0,0,6,43,38,1,89,10,99
,2333,188,0,0,0,0,0,0,6,43,38,2,89,10,99
,2334,188,0,0,0,0,0,0,6,43,38,1,89,11,100
,2335,188,0,0,0,0,0,0,6,42,39,1,88,12,100
,2336,188,0,0,0,0,0,0,6,42,38,2,88,12,100
,2337,188,0,0,0,0,0,0,6,42,38,2,88,12,100
,2338,189,0,0,0,0,0,0,7,42,38,2,89,11,100
,2339,189,0,0,0,0,0,0,7,42,38,2,88,12,100
,2340,189,0,0,0,0,0,0,7,42,38,2,88,12,100
,2341,190,0,0,0,0,0,0,8,42,38,2,89,11,100
,2342,190,0,0,0,0,0,0,8,42,38,1,90,11,101
,2343,190,0,0,0,0,0,0,8,42,38,1,90,11,101
,2344,190,0,0,0,0,0,0,8,42,38,1,91,10,101
,2345,190,0,0,0,0,0,0,7,42,39,1,92,9,101
,2346,190,0,0,0,0,0,0,7,41,40,1,92,9,101
,2347,190,0,0,0,0,0,0,6,42,40,1,92,9,101
,2348,190,0,0,0,0,0,0,6,42,40,1,91,10,101
,2349,190,0,0,0,0,0,0,6,42,40,1,91,10,101
,2350,190,0,0,0,0,0,0,6,40,42,1,91,10,101
,2351,190,0,0,0,0,0,0,6,40,42,1,90,11,101
,2352,189,0,0,0,0,0,0,6,40,41,1,91,10,101
,2353,189,0,0,0,0,0,0,6,40,41,1,91,10,101
,2354,189,0,0,0,0,0,0,6,40,41,1,90,11,101
,2355,189,0,0,0,0,0,0,6,40,41,1,90,11,101
,2356,189,0,0,0,0,0,0,7,40,41,0,90,11,101
,2357,189,0,0,0,0,0,0,7,40,41,0,90,11,101
,2358,189,0,0,0,0,0,0,7,40,41,0,90,11,101
,2359,189,0,0,0,0,0,0,7,40,41,0,89,12,101
,2360,189,0,0,0,0,0,0,6,41,41,0,89,12,101
,2361,189,0,0,0,0,0,0,5,41,42,0,88,13,101
,2362,189,0,0,0,0,0,0,5,41,42,0,88,13,101
,2363,189,0,0,0,0,0,0,5,41,42,0,89,12,101
,2364,189,0,0,0,0,0,0,5,40,43,0,89,12,101
,2365,189,0,0,0,0,0,0,5,40,43,0,88,13,101
,2366,189,0,0,0,0,0,0,5,40,43,0,88,13,101
,2367,189,0,0,0,0,0,0,5,40,43,0,88,13,101
,2368,189,0,0,0,0,0,0,5,40,43,0,88,13,101
,2369,189,0,0,0,0,0,0,4,41,43,0,88,13,101
,2370,189,0,0,0,0,0,0,4,41,43,0,89,12,101
,2371,189,0,0,0,0,0,0,4,41,42,1,88,13,101
,2372,188,0,0,0,0,0,0,4,41,42,1,86,14,100
,2373,188,0,0,0,0,0,0,4,41,41,2,86,14,100
,2374,187,0,0,0,0,0,0,4,41,41,2,85,14,99
,2375,187,0,0,0,0,0,0,4,41,41,2,85,14,99
,2376,187,0,0,0,0,0,0,4,41,41,2,85,14,99
,2377,187,0,0,0,0,0,0,4,41,41,2,85,14,99
,2378,187,0,0,0,0,0,0,4,41,41,2,85,14,99
,2379,187,0,0,0,0,0,0,4,41,41,2,85,14,99
,2380,187,0,0,0,0,0,0,4,41,41,2,85,14,99
,2381,187,0,0,0,0,0,0,4,40,42,2,85,14,99
,2382,186,0,0,0,0,0,0,4,40,42,2,84,14,98
,2383,187,0,0,0,0,0,0,4,40,41,4,84,14,98
,2384,187,0,0,0,0,0,0,4,40,41,3,85,14,99
,2385,187,0,0,0,0,0,0,4,40,41,3,85,14,99
,2386,188,0,0,0,0,0,0,5,40,41,3,86,13,99
,2387,188,0,0,0,0,0,0,4,41,41,3,86,13,99
,2388,188,0,0,0,0,0,0,4,41,41,3,86,13,99
,2389,188,0,0,0,0,0,0,4,41,41,3,85,14,99
,2390,188,0,0,0,0,0,0,4,41,40,4,85,14,99
,2391,189,0,0,0,0,0,0,5,41,40,3,86,14,100
,2392,189,0,0,0,0,0,0,5,41,40,3,86,14,100
,2393,190,0,0,0,0,0,0,6,41,40,2,88,13,101
,2394,189,0,0,0,0,0,0,6,41,39,2,88,13,101
,2395,189,0,0,0,0,0,0,6,41,39,2,89,12,101
,2396,189,0,0,0,0,0,0,6,41,39,2,89,12,101
,2397,189,0,0,0,0,0,0,6,41,39,2,89,12,101
,2398,189,0,0,0,0,0,0,5,41,40,2,89,12,101
,2399,190,0,0,0,0,0,0,6,41,40,2,90,11,101
,2400,189,0,0,0,0,0,0,6,41,39,2,90,11,101
,2401,188,0,0,0,0,0,0,5,42,39,2,88,12,100
,2402,187,0,0,0,0,0,0,5,41,40,2,87,12,99
,2403,188,0,0,0,0,0,0,6,41,40,1,87,13,100
,2404,189,0,0,0,0,0,0,7,41,40,1,88,12,100
,2405,189,0,0,0,0,0,0,7,40,41,1,87,13,100
,2406,189,0,0,0,0,0,0,7,40,41,1,87,13,100
,2407,189,0,0,0,0,0,0,7,40,41,1,87,13,100
,2408,189,0,0,0,0,0,0,7,40,41,1,87,13,100
,2409,189,0,0,0,0,0,0,7,40,41,1,87,13,100
,2410,189,0,0,0,0,0,0,7,40,41,0,88,13,101
,2411,189,0,0,0,0,0,0,7,40,41,0,88,13,101
,2412,190,0,0,0,0,0,0,8,40,41,0,89,12,101
,2413,190,0,0,0,0,0,0,8,40,41,0,89,12,101
,2414,190,0,0,0,0,0,0,8,40,41,0,89,12,101
,2415,190,0,0,0,0,0,0,8,40,41,0,89,12,101
,2416,190,0,0,0,0,0,0,7,41,40,1,88,13,101
,2417,190,0,0,0,0,0,0,7,41,40,1,88,13,101
,2418,191,0,0,0,0,0,0,8,41,40,1,89,12,101
,2419,192,0,0,0,0,0,0,9,41,40,1,90,11,101
,2420,192,0,0,0,0,0,0,9,41,39,2,89,12,101
,2421,192,0,0,0,0,0,0,9,41,38,3,89,12,101
,2422,191,0,0,0,0,0,0,9,40,39,2,88,13,101
,2423,191,0,0,0,0,0,0,9,40,39,2,88,13,101
,2424,192,0,0,0,0,0,0,10,40,39,2,89,12,101
,2425,192,0,0,0,0,0,0,10,40,39,2,92,9,101
,2426,192,0,0,0,0,0,0,10,39,40,2,92,9,101
,2427,192,0,0,0,0,0,0,10,39,40,2,92,9,101
,2428,192,0,0,0,0,0,0,10,39,40,2,92,9,101
,2429,192,0,0,0,0,0,0,10,39,40,2,91,10,101
,2430,192,0,0,0,0,0,0,10,39,39,3,91,10,101
,2431,191,0,0,0,0,0,0,10,39,39,2,90,11,101
,2432,190,0,0,0,0,0,0,10,39,39,2,88,12,100
,2433,190,0,0,0,0,0,0,10,39,39,2,87,13,100
,2434,191,0,0,0,0,0,0,11,39,39,2,88,12,100
,2435,191,0,0,0,0,0,0,11,39,39,2,88,12,100
,2436,191,0,0,0,0,0,0,11,39,39,1,88,13,101
,2437,191,0,0,0,0,0,0,11,39,39,1,88,13,101
,2438,191,0,0,0,0,0,0,11,38,40,1,88,13,101
,2439,191,0,0,0,0,0,0,11,38,40,1,88,13,101
,2440,190,0,0,0,0,0,0,11,38,40,0,88,13,101
,2441,189,0,0,0,0,0,0,11,38,40,0,87,13,100
,2442,190,0,0,0,0,0,0,11,38,40,1,86,14,100
,2443,191,0,0,0,0,0,0,12,38,40,0,85,16,101
,2444,191,0,0,0,0,0,0,12,38,40,0,85,16,101
,2445,191,0,0,0,0,0,0,12,38,40,0,85,16,101
,2446,191,0,0,0,0,0,0,11,39,40,0,85,16,101
,2447,191,0,0,0,0,0,0,11,39,40,0,85,16,101
,2448,191,0,0,0,0,0,0,11,39,39,1,84,17,101
,2449,190,0,0,0,0,0,0,11,39,39,1,84,16,100
,2450,190,0,0,0,0,0,0,11,39,39,1,84,16,100
,2451,190,0,0,0,0,0,0,10,40,37,3,84,16,100
,2452,190,0,0,0,0,0,0,10,39,38,3,84,16,100
,2453,190,0,0,0,0,0,0,9,40,38,3,84,16,100
,2454,190,0,0,0,0,0,0,9,40,38,3,84,16,100
,2455,190,0,0,0,0,0,0,9,40,38,3,84,16,100
,2456,190,0,0,0,0,0,0,9,40,38,3,83,17,100
,2457,190,0,0,0,0,0,0,9,40,38,3,84,16,100
,2458,190,0,0,0,0,0,0,9,40,37,4,84,16,100
,2459,189,0,0,0,0,0,0,8,41,37,3,84,16,100
,2460,190,0,0,0,0,0,0,9,41,37,3,85,15,100
,2461,189,0,0,0,0,0,0,9,41,37,3,84,15,99
,2462,189,0,0,0,0,0,0,9,41,36,4,84,15,99
,2463,190,0,0,0,0,0,0,9,42,36,4,85,14,99
,2464,190,0,0,0,0,0,0,8,43,36,4,85,14,99
,2465,190,0,0,0,0,0,0,8,43,36,4,85,14,99
,2466,189,0,0,0,0,0,0,8,43,35,5,84,14,98
,2467,189,0,0,0,0,0,0,8,43,35,5,84,14,98
,2468,189,0,0,0,0,0,0,8,43,35,4,84,15,99
,2469,189,0,0,0,0,0,0,8,43,35,4,84,15,99
,2470,189,0,0,0,0,0,0,8,42,36,4,84,15,99
,2471,189,0,0,0,0,0,0,9,42,35,2,85,16,101
,2472,189,0,0,0,0,0,0,8,42,36,2,85,16,101
,2473,189,0,0,0,0,0,0,8,42,36,2,85,16,101
,2474,189,0,0,0,0,0,0,8,42,36,2,85,16,101
,2475,188,0,0,0,0,0,0,8,42,36,2,84,16,100
,2476,189,0,0,0,0,0,0,9,42,36,2,85,15,100
,2477,189,0,0,0,0,0,0,9,42,35,3,85,15,100
,2478,188,0,0,0,0,0,0,8,43,35,3,84,15,99
,2479,188,0,0,0,0,0,0,7,44,35,3,83,16,99
,2480,187,0,0,0,0,0,0,7,44,35,3,82,16,98
,2481,187,0,0,0,0,0,0,7,44,35,3,82,16,98
,2482,187,0,0,0,0,0,0,7,44,35,2,83,16,99
,2483,187,0,0,0,0,0,0,7,44,35,2,84,15,99
,2484,187,0,0,0,0,0,0,6,45,35,2,85,14,99
,2485,187,0,0,0,0,0,0,6,45,35,2,84,15,99
,2486,187,0,0,0,0,0,0,6,45,35,1,85,15,100
,2487,188,0,0,0,0,0,0,7,45,35,1,86,14,100
,2488,188,0,0,0,0,0,0,7,44,35,2,86,14,100
,2489,188,0,0,0,0,0,0,7,44,35,2,87,13,100
,2490,187,0,0,0,0,0,0,7,43,35,3,86,13,99
,2491,187,0,0,0,0,0,0,8,43,35,3,85,13,98
,2492,187,0,0,0,0,0,0,8,43,34,4,85,13,98
,2493,187,0,0,0,0,0,0,8,43,34,4,85,13,98
,2494,187,0,0,0,0,0,0,7,44,34,4,86,12,98
,2495,186,0,0,0,0,0,0,7,44,34,4,85,12,97
,2496,186,0,0,0,0,0,0,7,44,33,5,84,13,97
,2497,186,0,0,0,0,0,0,7,44,33,4,85,13,98
,2498,186,0,0,0,0,0,0,7,44,32,5,84,14,98
,2499,186,0,0,0,0,0,0,7,44,32,5,83,15,98
,2500,186,0,0,0,0,0,0,7,44,32,5,82,16,98
,2501,186,0,0,0,0,0,0,7,44,32,5,83,15,98
,2502,186,0,0,0,0,0,0,7,44,32,5,83,15,98
,2503,186,0,0,0,0,0,0,6,45,31,6,82,16,98
,2504,184,0,0,0,0,0,0,7,45,31,5,80,16,96
,2505,184,0,0,0,0,0,0,7,44,32,5,79,17,96
,2506,184,0,0,0,0,0,0,7,44,32,5,80,16,96
,2507,182,0,0,0,0,1,0,7,43,33,5,78,16,94
,2508,184,0,0,0,0,0,0,7,43,33,6,79,16,95
,2509,186,0,0,0,0,0,0,9,43,33,4,81,16,97
,2510,187,0,0,0,0,0,0,10,43,33,3,82,16,98
,2511,187,0,0,0,0,0,0,10,42,33,4,81,17,98
,2512,189,0,0,0,0,0,0,12,41,34,3,83,16,99
,2513,189,0,0,0,0,0,0,12,41,34,3,83,16,99
,2514,189,0,0,0,0,0,0,12,41,33,4,83,16,99
,2515,189,0,0,0,0,0,0,12,41,33,4,83,16,99
,2516,190,0,0,0,0,0,0,13,40,34,3,84,16,100
,2517,189,0,0,0,0,0,0,13,40,34,3,83,16,99
,2518,190,0,0,0,0,0,0,14,39,35,2,84,16,100
,2519,190,0,0,0,0,0,0,14,37,37,2,84,16,100
,2520,190,0,0,0,0,0,0,13,38,37,2,83,17,100
,2521,190,0,0,0,0,0,0,13,37,38,2,83,17,100
,2522,190,0,0,0,0,0,0,13,37,38,2,83,17,100
,2523,190,0,0,0,0,0,0,12,38,38,2,83,17,100
,2524,190,0,0,0,0,0,0,12,38,38,2,83,17,100
,2525,190,0,0,0,0,0,0,12,38,38,2,83,17,100
,2526,189,0,0,0,0,0,0,12,38,37,2,83,17,100
,2527,190,0,0,0,0,0,0,13,38,37,2,84,16,100
,2528,192,0,0,0,0,0,0,15,38,37,2,86,14,100
,2529,192,0,0,0,0,0,0,15,38,37,2,85,15,100
,2530,192,0,0,0,0,0,0,15,36,38,3,84,16,100
,2531,192,0,0,0,0,0,0,15,37,37,2,85,16,101
,2532,192,0,0,0,0,0,0,15,37,37,2,84,17,101
,2533,192,0,0,0,0,0,0,15,37,37,2,84,17,101
,2534,193,0,0,0,0,0,0,16,36,38,1,85,17,102
,2535,194,0,0,0,0,0,0,17,36,38,1,86,16,102
,2536,194,0,0,0,0,0,0,16,37,38,1,86,16,102
,2537,194,0,0,0,0,0,0,16,37,38,1,86,16,102
